# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:20:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 4253945772 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.179656
# Diagonal elements of inverse mass matrix:
# 0.0682771, 0.133627, 0.0883122, 0.0290179, 0.109453, 0.253552, 0.130899, 0.129822, 0.293526, 0.123081, 0.216768
-489.042,0.988055,0.179656,4,31,0,495.173,-0.989535,0.354233,1.7513,-1.45917,1.06142,3.71949,0.186589,-0.0203339,-1.33959,-0.558816,-1.58552
-489.851,0.999158,0.179656,5,31,0,491.959,-1.2161,0.944102,1.97902,-1.4387,0.682088,2.60386,-0.944702,-0.258258,-0.317345,-0.205433,-0.653167
-488.841,0.990241,0.179656,5,31,0,494.408,-0.940376,0.933822,1.2592,-1.43345,0.598615,3.32825,-0.216761,-0.480497,-1.38265,0.255016,-0.549934
-490.584,0.908178,0.179656,4,15,0,493.741,-0.790583,1.16851,1.38427,-1.56596,0.498962,3.02709,-0.649358,-0.651618,-1.15496,0.469006,-0.366738
-491.703,0.990455,0.179656,5,31,0,494.992,-1.88116,0.775366,2.66281,-1.30447,1.95724,4.34647,-0.231025,-0.611416,-0.905399,-1.50389,-2.41435
-491.178,0.96977,0.179656,4,15,0,498.125,-2.13349,0.966959,2.55146,-1.31167,1.82848,3.93442,-0.353709,-0.184741,-1.13881,-1.06496,-1.6653
-490.01,0.88018,0.179656,4,31,0,495.996,-1.16788,0.701543,2.2725,-1.41563,1.32474,3.28639,-0.612392,-0.174964,-1.10729,-1.02533,-1.25086
-488.004,0.999269,0.179656,3,15,0,494.426,-1.43635,0.622216,2.24519,-1.2581,1.24665,3.52223,-0.384732,0.0200492,-0.482775,-0.954709,-1.7432
-487.589,0.852431,0.179656,4,31,0,493.13,-1.62563,1.19723,2.35309,-1.55321,1.27202,3.6473,-0.811286,-0.112449,-1.08634,-0.792886,-0.853034
-490.764,0.921252,0.179656,5,31,0,500.078,-1.28311,0.682183,2.22567,-1.56876,0.761042,4.23467,-0.684562,0.298269,-1.71418,-0.260457,-0.847959
-493.422,0.842267,0.179656,4,23,0,499.508,-0.985489,1.28115,1.6819,-1.4623,0.679724,3.75949,-0.543625,-0.271906,-2.29477,-0.590688,-1.36637
-489.78,0.972944,0.179656,4,23,0,500.983,-1.62799,0.814747,2.36921,-1.56388,1.6618,3.60996,-0.611521,-0.402234,-1.25675,-0.661107,-0.819992
-493.91,0.999378,0.179656,4,15,0,496.379,-1.16292,1.24444,2.01508,-1.58267,0.520592,3.84176,-0.682006,-0.0304095,-1.34946,-0.275237,-2.46399
-491.968,0.948684,0.179656,4,15,0,501.162,-1.60512,0.418492,2.54925,-1.49523,1.67557,3.77965,-0.600117,-0.103254,-0.664396,-0.765299,-1.56342
-490.502,0.988937,0.179656,4,31,0,496.694,-1.5295,1.53196,1.98336,-1.28231,1.35643,3.61737,-0.364636,-0.907818,-1.51066,-0.865697,-1.82681
-486.662,0.96215,0.179656,4,31,0,494.785,-1.34153,0.943197,1.96771,-1.52776,1.55418,3.23153,-0.259654,-0.861368,-0.885214,-0.646941,-1.40199
-488.214,0.796817,0.179656,4,31,0,491.273,-1.41547,0.943673,1.94926,-1.52632,1.62084,3.2915,-0.157932,-0.846788,-0.987825,-0.507092,-1.13121
-486.873,0.974809,0.179656,4,31,0,491.075,-1.13719,0.30779,1.99209,-1.48038,0.780956,3.68287,-0.230552,0.307092,-0.856173,-0.63727,-1.69246
-485.981,0.943923,0.179656,5,31,0,491.872,-1.44423,1.14965,2.00498,-1.57178,1.29626,3.86795,-0.630419,-0.440869,-1.89737,-0.745246,-0.845578
-486.823,0.910044,0.179656,5,31,0,488.986,-1.35958,1.26861,2.11017,-1.53177,0.934978,4.04165,-0.956099,-0.261838,-2.0444,-0.160814,-0.832909
-485.437,0.983977,0.179656,4,15,0,488.609,-1.33321,1.22465,1.97245,-1.59248,1.00173,3.9916,-0.777147,-0.259349,-2.00077,-0.373874,-1.0663
-485.505,0.870204,0.179656,5,31,0,487.196,-1.10388,0.848914,1.69017,-1.44565,0.937968,2.90367,-0.371656,-0.388833,-0.605863,-0.271205,-1.10195
-486.976,0.940836,0.179656,4,15,0,489.797,-1.30488,0.78596,1.71123,-1.48088,1.15551,3.45396,-0.331213,-0.400011,-0.9303,-0.00287338,-1.00497
-489.649,0.762703,0.179656,4,23,0,494.275,-1.27826,1.10251,2.32319,-1.7419,1.51224,3.89139,-0.496053,-0.400784,-1.46444,-1.26504,-1.81948
-488.027,0.998067,0.179656,4,31,0,495.018,-1.52806,1.03061,2.38212,-1.71248,1.61217,3.85435,-0.768631,-0.360614,-1.31269,-1.2383,-1.76225
-493.917,0.982776,0.179656,5,31,0,499.22,-1.23842,0.77923,1.88316,-1.50775,0.360426,3.73963,-0.461626,0.104131,-1.44118,0.536066,-0.807378
-496.304,0.906497,0.179656,4,15,0,500.254,-0.766833,0.963521,1.68401,-1.67336,0.675476,2.03909,-0.480922,-0.708873,-0.671954,-0.262019,-0.449607
-489.268,0.989715,0.179656,5,31,0,500.499,-1.33377,0.609215,1.85926,-1.29011,0.872732,3.30699,-0.195333,-0.0663742,-0.866699,-0.129606,-0.657807
-492.636,0.576434,0.179656,4,15,0,498.133,-1.0959,0.96744,1.69327,-1.12146,0.858111,2.70437,-0.765471,0.0298562,-0.839092,-0.317526,-0.463992
-489.738,0.999555,0.179656,5,31,0,495.366,-1.05883,1.19689,1.76039,-1.94139,1.16299,4.10375,-0.67197,-0.622955,-1.86335,-0.401097,-1.56093
-490.194,0.954586,0.179656,4,15,0,496.947,-1.50403,1.03249,2.17831,-1.75586,0.959245,4.41048,-0.502057,-0.216289,-1.62238,-0.0733003,-1.43077
-492.528,0.97443,0.179656,4,31,0,498.241,-1.10775,0.236845,2.25258,-1.4416,1.30089,3.74456,-0.244479,-0.0527873,-0.633,-1.38857,-2.16433
-490.221,0.953383,0.179656,3,7,0,495.992,-1.2179,0.134103,2.18911,-1.54529,1.37702,3.50123,-0.0894174,0.316604,-0.699388,-1.3481,-1.95653
-490.547,0.996386,0.179656,5,31,0,494.107,-1.55277,0.246543,2.24259,-1.60753,1.65971,3.70566,0.156631,0.25371,-0.404743,-1.27202,-1.74163
-488.482,0.999098,0.179656,4,15,0,492.496,-1.60529,0.371496,2.24577,-1.50972,1.49806,3.82742,0.0984513,0.0568595,-0.628223,-1.27539,-2.02398
-491.883,0.912416,0.179656,4,15,0,494.878,-1.65008,0.20769,2.17721,-1.55458,1.82227,4.13705,0.200015,0.0548021,-0.574559,-1.0087,-2.27429
-488.616,0.99382,0.179656,3,7,0,494.871,-1.5314,0.33847,2.35379,-1.58364,1.38848,3.90263,-0.0181299,0.23543,-0.416651,-1.22351,-2.1626
-486.794,0.624087,0.179656,5,31,0,495.497,-1.27864,1.34125,1.99869,-1.51311,1.1751,3.61195,-0.902086,-0.5706,-1.66316,-0.213905,-1.07847
-488.017,0.696426,0.179656,5,31,0,492.073,-1.33184,0.553424,1.98557,-1.61486,0.862209,3.48556,-0.165331,0.000784112,-0.512888,-0.424992,-1.59894
-487.479,0.98594,0.179656,4,15,0,489.952,-1.0725,0.423962,1.81225,-1.45589,1.17154,3.78399,-0.320095,0.00794543,-1.01909,-0.693085,-1.78304
-487.184,0.845352,0.179656,4,31,0,491.339,-1.38344,1.21341,1.85809,-1.65843,1.29637,4.11254,-0.574691,-0.578775,-1.40121,-0.300111,-1.16592
-485.811,0.997425,0.179656,4,31,0,489.884,-1.23787,0.855474,2.05248,-1.53083,1.13572,3.18317,-0.494443,-0.170638,-1.07139,-0.53144,-1.13019
-486.925,0.856615,0.179656,3,15,0,491.015,-1.24472,0.900464,1.94981,-1.49152,0.88415,2.88993,-0.79823,-0.103845,-0.721561,-0.474453,-1.00329
-486.758,0.984499,0.179656,4,15,0,491.29,-1.36967,0.711083,2.08813,-1.63321,1.33329,3.38004,-0.287185,-0.125326,-0.873726,-0.816714,-0.865193
-486.815,0.987684,0.179656,4,31,0,490.665,-1.30165,1.34634,1.96693,-1.5948,1.23431,4.09374,-0.660632,-0.872233,-1.8171,-0.460877,-1.82951
-491.983,0.848481,0.179656,4,15,0,496.171,-1.46023,1.57805,1.81301,-1.44339,0.813334,4.15332,-0.720555,-0.751672,-2.30552,0.454927,-1.37587
-490.652,0.942613,0.179656,5,63,0,499.799,-1.88689,0.937299,2.72175,-1.57814,1.95901,3.81371,-0.590357,-0.271732,-1.23463,-1.64897,-1.29632
-489.162,0.96886,0.179656,4,15,0,494.83,-1.74346,1.26642,2.7152,-1.70048,1.74103,4.15267,-0.789991,-0.465463,-1.37885,-1.5642,-1.78962
-486.722,0.915635,0.179656,4,31,0,491.775,-1.54252,0.743004,2.09082,-1.35303,1.5079,3.89403,-0.206163,-0.462398,-1.02435,-0.655182,-1.53899
-488.454,0.643882,0.179656,4,15,0,496.146,-1.61166,1.44271,2.60485,-1.81813,1.51705,4.04934,-1.20416,-0.459018,-1.46012,-0.913877,-1.59861
-485.97,0.973681,0.179656,4,15,0,491.641,-1.62615,1.30289,2.34994,-1.55043,1.44507,4.23116,-0.712111,-0.387239,-1.82798,-1.07678,-1.64507
-485.88,0.873249,0.179656,4,15,0,487.676,-1.61969,1.24351,2.39908,-1.52681,1.42805,4.29844,-0.667024,-0.554861,-1.83295,-0.759188,-1.49261
-488.465,0.589838,0.179656,4,31,0,495.665,-1.40056,1.28526,2.16766,-1.65801,1.17919,3.00444,-0.798416,-0.158417,-0.543882,-0.761393,-1.27442
-488.088,0.991998,0.179656,4,15,0,496.009,-1.36194,0.870681,2.16708,-1.59855,1.05254,3.09308,-0.500398,-0.257253,-1.02016,-0.699166,-0.639
-487.941,0.995633,0.179656,4,31,0,492.92,-1.33384,1.52777,1.76476,-1.6739,1.35537,3.7181,-0.942322,-1.01211,-1.78828,-0.203357,-0.923957
-488.072,0.993049,0.179656,5,31,0,492.902,-1.32475,1.57916,1.81913,-1.79085,1.23253,3.68045,-0.581832,-0.707896,-1.58155,-0.458659,-0.998405
-487.102,0.933797,0.179656,5,31,0,494.098,-1.76655,1.18819,2.33691,-1.36834,1.31098,4.21678,-0.484099,-0.25085,-1.56277,-1.00755,-1.84086
-487.115,0.907781,0.179656,4,15,0,490.102,-1.54703,0.785506,2.32216,-1.37402,1.37351,4.01701,-0.689606,-0.2935,-1.57076,-0.652491,-1.60125
-489.314,0.925038,0.179656,5,31,0,493.998,-1.21652,1.1779,1.66651,-1.68918,1.30377,2.93314,-0.2588,-0.57175,-1.18302,-0.624576,-0.562959
-485.513,0.963984,0.179656,5,31,0,492.122,-1.39472,0.674433,2.10221,-1.50139,1.12891,3.59918,-0.431047,0.111344,-0.646095,-0.731655,-1.85719
-489.179,0.761735,0.179656,4,15,0,491.855,-1.28093,0.669549,2.14061,-1.3092,0.918239,3.60196,-0.236171,0.16111,-0.79711,-0.751861,-2.18147
-487.32,0.84485,0.179656,4,15,0,493.811,-1.52199,0.742213,2.02693,-1.58225,1.53312,3.43996,-0.167822,-0.274883,-0.525259,-0.850575,-1.25231
-489.875,0.936428,0.179656,4,15,0,494.933,-1.65443,0.670809,2.50652,-1.32981,1.50035,2.99009,-0.338444,-0.306334,-0.227132,-0.957708,-1.77951
-492.855,0.819513,0.179656,5,31,0,499.994,-0.789797,0.530695,1.38628,-1.8561,0.546046,3.96985,0.0106129,0.141042,-1.85031,-0.139746,-1.35844
-489.794,0.996623,0.179656,4,15,0,495.148,-0.804003,0.463718,1.46407,-1.8128,0.874288,3.96217,-0.245565,-0.00585615,-1.32268,-0.115084,-0.949305
-488.18,0.980275,0.179656,4,15,0,492.67,-1.18111,0.806028,2.002,-1.26402,0.849323,3.11067,-0.898451,-0.237646,-0.883353,-0.204692,-1.23316
-487.959,0.955526,0.179656,4,31,0,490.35,-1.14766,0.814492,2.0215,-1.26926,0.857316,2.9586,-0.837654,-0.243568,-0.947216,-0.261967,-1.02777
-487.091,0.924309,0.179656,4,15,0,493.972,-1.26572,0.850644,2.12753,-1.54898,1.36804,3.45224,-0.700773,-0.529087,-0.840282,-0.602598,-1.02683
-487.212,0.961124,0.179656,4,31,0,493.24,-1.58184,1.35635,1.9832,-1.55088,1.26367,3.28828,-0.961049,-0.446046,-0.991073,-0.292478,-0.78538
-487.351,0.901306,0.179656,4,15,0,494.709,-1.32059,1.2752,2.14296,-1.4242,0.809936,3.47576,-1.12748,-0.400892,-1.79257,-0.135273,-0.501089
-486.169,0.955945,0.179656,4,31,0,489.669,-1.64566,1.43197,2.18241,-1.45542,1.28672,3.27746,-0.90521,-0.503812,-0.969653,-0.433603,-1.30045
-487.597,0.8735,0.179656,4,31,0,489.774,-1.69191,1.26926,2.34912,-1.50686,1.28381,3.94081,-0.623301,-0.389885,-1.78332,-1.09238,-1.29633
-490.649,0.981616,0.179656,4,15,0,493.808,-1.7802,1.55855,2.4355,-1.66086,1.68211,4.42798,-1.12702,-0.988827,-1.69803,-0.332389,-1.23214
-494.017,0.885611,0.179656,4,15,0,499.789,-1.76772,2.15225,2.48909,-1.64213,1.34034,3.75124,-1.55358,-0.472734,-2.06503,-0.664067,-0.885015
-494.534,0.656043,0.179656,4,15,0,502.31,-1.76625,2.13031,2.48472,-1.78769,1.0662,3.75227,-1.21739,-0.717531,-1.92822,-0.751998,-0.807568
-495.304,0.979666,0.179656,5,31,0,501.326,-1.9563,1.402,2.59673,-1.62839,2.02937,4.4547,-1.35435,-0.963591,-1.14547,-0.677433,-1.75983
-493.096,0.995909,0.179656,5,31,0,501.027,-1.35542,0.941886,1.90555,-1.83799,0.917593,3.5341,-0.216425,0.139233,-1.35629,-0.241296,-0.695745
-489.659,0.998587,0.179656,4,15,0,496.224,-1.05233,0.815508,2.09376,-1.71166,0.740151,3.99644,-0.985991,0.184565,-1.39721,-0.474589,-0.977031
-487.685,0.914641,0.179656,4,31,0,496.239,-1.14583,0.97954,2.04006,-1.60001,1.21348,3.49926,-0.586556,-0.148462,-1.34576,-0.917732,-1.54963
-487.31,0.982397,0.179656,3,15,0,491.989,-1.38401,0.722432,1.87777,-1.62863,1.37823,3.7178,-0.199508,-0.218151,-0.709969,-0.919521,-1.53553
-490.524,0.99882,0.179656,4,15,0,493.504,-1.48762,0.65334,2.1335,-1.09346,1.11082,3.15507,-0.5577,0.0562658,-0.249519,-0.880777,-1.81256
-487.092,0.996395,0.179656,4,31,0,496.649,-1.76754,1.45596,2.56075,-1.59049,1.36284,3.80962,-0.916802,-0.692828,-1.17714,-0.548669,-1.70274
-489.917,0.909091,0.179656,4,31,0,495.82,-1.70806,1.51904,2.44062,-1.46871,1.03595,3.78939,-1.04596,0.0769132,-1.52557,-0.784076,-1.48586
-492.73,0.809353,0.179656,3,7,0,496.488,-1.5721,0.968652,2.73182,-1.62497,0.998365,3.79454,-1.34747,-0.10388,-1.27172,-0.604258,-1.15862
-488.464,0.883003,0.179656,4,15,0,498.066,-1.40221,0.92287,2.47066,-1.54892,1.25644,3.96886,-0.930314,-0.0759148,-1.28598,-0.664323,-1.65566
-488.561,0.886996,0.179656,5,31,0,494.445,-1.43993,1.32683,1.93821,-1.38642,1.52324,3.71744,-0.328566,-0.857908,-1.56882,-0.662299,-1.14479
-489.344,0.955969,0.179656,5,31,0,495.514,-1.39935,0.591294,1.71627,-1.22526,1.07706,3.66689,-0.000245045,-0.435828,-1.25186,-0.416141,-1.36858
-489.573,0.984819,0.179656,4,31,0,495.115,-1.3213,0.789466,1.62706,-1.46305,1.09196,3.26556,-0.458081,-0.495141,-0.910078,0.119385,-1.11356
-488.922,0.990646,0.179656,4,31,0,494.914,-0.743094,0.865182,1.24729,-1.48736,0.500359,2.8048,-0.233229,-0.363415,-1.17471,0.148954,-0.58938
-486.701,0.813594,0.179656,5,31,0,496.869,-1.27396,0.841207,2.13968,-1.61318,1.0675,3.67767,-0.494673,0.0599038,-1.60248,-0.863952,-1.20233
-486.471,0.961284,0.179656,4,15,0,490.403,-1.6062,1.10383,2.07422,-1.49043,1.75131,3.84006,-0.379728,-0.847711,-1.18325,-0.705047,-1.80555
-487.857,0.743673,0.179656,5,47,0,490.511,-1.24344,0.829749,2.11545,-1.66582,1.39849,3.88324,-0.301557,-0.119238,-1.52123,-1.04148,-1.3096
-489.215,0.985698,0.179656,5,31,0,491.996,-1.41623,0.954986,2.08455,-1.32521,1.28395,3.5487,-0.765783,-0.263169,-1.56639,-0.384301,-0.334614
-495.559,0.843399,0.179656,5,31,0,499.588,-1.9741,1.67587,2.68556,-1.91245,2.14737,4.91427,-0.870449,-0.945288,-1.4482,-1.08163,-2.40978
-493.251,0.945162,0.179656,4,15,0,498.483,-2.08235,1.67686,2.69152,-1.59201,1.98084,4.05387,-0.743721,-1.38859,-1.81282,-1.31127,-1.755
-494.876,0.944571,0.179656,4,15,0,500.146,-1.81567,1.57642,2.82991,-1.44408,1.80362,3.96181,-0.554366,-1.05996,-1.81708,-1.25694,-1.90761
-499.667,0.939974,0.179656,4,31,0,504.291,-1.9048,1.44751,2.14345,-1.55169,2.33418,4.16085,-0.566509,-0.674647,-1.46809,-1.13646,-0.931985
-495.875,0.994122,0.179656,5,47,0,504.218,-1.14102,1.54569,1.67338,-1.69631,1.12056,4.08016,-0.967359,-0.79969,-1.76532,-0.380361,-2.0453
-497.443,0.76325,0.179656,4,31,0,504.263,-1.9634,0.860878,2.31913,-1.25828,1.75412,3.88301,-0.454241,0.219674,-0.653946,-1.03044,-1.22129
-489.492,1,0.179656,5,31,0,499.486,-1.07333,1.26064,1.43505,-1.62097,1.22221,4.16177,-0.365048,-0.755365,-2.25168,-0.232124,-0.787786
-492.792,0.766141,0.179656,3,7,0,495.154,-1.08393,1.25819,1.40472,-1.6943,1.20589,4.21603,-0.410657,-0.875684,-2.29362,-0.539477,-0.790511
-490.372,0.996515,0.179656,4,31,0,500.245,-1.13261,0.318016,2.07321,-1.61581,0.672204,3.81969,-0.199042,0.428918,-0.735757,-0.361724,-1.38434
-492.93,0.988963,0.179656,4,15,0,498.291,-0.806535,0.487886,1.41882,-1.20239,0.904287,3.31613,-0.0755936,-0.537854,-1.09407,-0.0242911,-1.27165
-491.65,0.830399,0.179656,5,31,0,503.401,-1.25521,1.0519,2.36462,-1.88504,1.14389,4.22027,-0.836925,-0.0751804,-1.17568,-0.9637,-1.5172
-488.999,0.974347,0.179656,4,15,0,496.25,-1.51989,0.814558,2.29125,-1.46922,1.58942,4.3569,-0.418459,-0.343009,-1.06159,-0.964675,-1.96669
-490.965,0.831527,0.179656,5,31,0,497.004,-1.28664,1.56409,1.92048,-1.73974,0.775146,3.37528,-0.518612,-0.566876,-1.35507,-0.322653,-0.829662
-492.521,0.960564,0.179656,4,31,0,499.552,-1.09935,1.3371,1.60606,-1.44777,1.00215,3.17279,-1.1996,-0.311513,-1.25152,0.159538,-0.541185
-490.131,0.961688,0.179656,4,31,0,497.864,-1.42651,1.02649,2.29081,-1.36855,0.909875,3.3567,-0.336994,-0.47652,-1.24931,-0.351496,-1.65464
-488.701,0.936529,0.179656,4,31,0,495.167,-1.53704,1.18807,2.21555,-1.38682,0.952593,3.43048,-0.465105,-0.523815,-1.42345,-0.648524,-1.65901
-488.715,0.956337,0.179656,5,31,0,493.389,-1.22912,0.701753,1.80091,-1.58938,0.924652,4.12479,-0.391856,-0.37453,-1.62437,0.0590728,-1.5313
-488.502,0.529328,0.179656,4,23,0,498.002,-1.18228,0.629986,1.89171,-1.46352,1.13049,2.97281,-0.753239,-0.0875339,-0.38005,-0.350968,-0.562376
-487.683,0.867395,0.179656,4,31,0,492.781,-1.42393,1.22487,2.23653,-1.32861,0.959409,3.25083,-0.922706,-0.095515,-0.80822,-0.639505,-1.48333
-489.736,0.830568,0.179656,4,15,0,492.702,-1.34179,0.930269,1.67181,-1.46045,1.60419,3.87016,-0.155618,-0.595576,-1.75282,-0.452365,-0.82057
-487.706,0.925466,0.179656,5,31,0,491.315,-1.45342,0.969008,1.74509,-1.46246,1.38459,3.89975,-0.115013,-0.702304,-1.69737,-0.691721,-1.07781
-495.397,0.908807,0.179656,4,15,0,499.466,-1.1363,1.02975,1.48979,-1.57079,1.6042,3.9919,-0.0565721,-1.50677,-1.57272,-0.566812,-1.56715
-488.545,0.589587,0.179656,4,15,0,504.525,-1.35928,0.520488,1.92763,-1.71677,1.06038,4.2091,-0.224584,0.020755,-1.24291,-0.495093,-1.66966
-490.431,0.996855,0.179656,4,31,0,492.567,-0.999398,1.01887,2.07707,-1.84096,0.995661,3.46124,-0.723879,-0.0223598,-1.02008,-0.827806,-1.05387
-493.948,0.930649,0.179656,4,31,0,497.886,-1.26338,0.30095,1.53168,-1.31037,0.754109,2.91483,0.105901,0.0493274,-0.477222,0.0339575,-1.19747
-490.189,0.950826,0.179656,5,31,0,499.598,-1.3689,0.981779,2.49853,-1.61286,1.25732,4.21805,-0.693748,-0.0940147,-1.51357,-1.00588,-1.51764
-486.832,0.996198,0.179656,4,31,0,493.16,-1.43894,1.03194,2.41324,-1.65623,1.19429,4.13554,-0.652531,-0.062032,-1.60337,-1.01687,-1.49238
-488.051,0.973001,0.179656,4,31,0,491.127,-1.45623,1.09875,2.51093,-1.53303,1.05869,3.81796,-0.724296,-0.371143,-1.78717,-0.826048,-1.4216
-489.769,0.86104,0.179656,5,31,0,493.463,-1.8754,1.26138,2.26623,-1.4971,1.45166,4.1846,-0.724066,-0.073972,-1.55396,-0.996436,-1.65239
-490.948,0.994941,0.179656,4,31,0,494.965,-1.0072,0.796399,1.50182,-1.56944,1.28937,3.49856,-0.342432,-0.249251,-0.62934,-0.588957,-1.66273
-495.251,0.670483,0.179656,4,15,0,500.105,-1.51739,0.354504,2.53667,-1.41782,0.839684,3.91395,-0.191129,0.305893,-1.32075,-0.936832,-1.15704
-495.131,0.970354,0.179656,4,31,0,498.998,-1.48506,1.40116,2.32339,-1.73308,1.19589,3.1113,-0.491054,-1.14409,-1.19104,-0.20632,-1.5277
-490.493,0.986435,0.179656,4,23,0,499.165,-1.10563,0.978027,1.44656,-1.46297,1.25989,3.53472,-0.633744,-0.355127,-1.06049,-0.219361,-1.03024
-487.051,0.973349,0.179656,3,15,0,493.383,-1.14367,1.04452,1.83843,-1.61845,1.07426,3.22568,-0.164927,-0.678604,-1.18436,-0.426344,-1.0119
-486.89,0.942482,0.179656,4,31,0,491.334,-1.17607,0.894208,1.91532,-1.69815,1.3734,3.26436,-0.259827,-0.388448,-0.922175,-0.854545,-1.02092
-485.672,0.996767,0.179656,4,31,0,488.913,-1.23658,1.01172,1.83834,-1.72224,1.24669,3.44472,-0.573879,-0.308248,-1.05339,-0.534751,-0.894372
-487.001,0.872482,0.179656,4,15,0,489.688,-1.20124,1.03912,2.04336,-1.81934,0.871783,3.94728,-0.643325,-0.344167,-1.56585,-0.219608,-1.52578
-488.771,0.968031,0.179656,5,31,0,490.826,-1.70024,1.40927,2.21386,-1.33023,1.61424,3.97542,-0.512141,-1.17639,-1.94946,-0.769477,-0.945861
-488.588,0.924762,0.179656,4,15,0,494.281,-1.73858,1.31268,2.24236,-1.67549,1.73485,4.20768,-0.871462,-0.528585,-1.84939,-0.586148,-1.32883
-489.927,0.846635,0.179656,4,31,0,494.431,-1.09563,0.848705,2.11544,-1.56402,0.847572,3.85355,-0.348395,-0.0946512,-2.00033,-0.569923,-1.32874
-491.891,0.928769,0.179656,4,15,0,494.214,-1.41756,0.754724,1.68577,-1.45807,1.29331,4.00993,-0.276371,-0.175386,-1.28029,-0.260129,-2.08562
-490.818,1,0.179656,4,15,0,494.646,-1.3594,0.584258,2.26254,-1.30724,1.09859,3.78838,-0.0848862,-0.0470699,-1.68736,-0.897988,-1.84086
-489.873,0.96814,0.179656,3,7,0,493.426,-1.41928,0.580413,2.27852,-1.35738,0.959498,4.01742,-0.00450997,-0.0576244,-1.41392,-0.983276,-1.72217
-489.344,0.910406,0.179656,3,15,0,494.841,-1.44051,0.95077,1.90676,-1.4899,1.33509,4.11183,-0.677377,-0.284772,-0.922298,-0.628683,-1.93902
# 
#  Elapsed Time: 0.112 seconds (Warm-up)
#                0.11 seconds (Sampling)
#                0.222 seconds (Total)
# 
